user,City,Country,Time (days),City-Country
damienfogg,"San Diego, CA",United States,12,"San Diego, CA, United States"
damienfogg,Singapore,Singapore,5,"Singapore, Singapore"
damienfogg,Tokyo,Japan,31,"Tokyo, Japan"
damienfogg,York,United Kingdom,138,"York, United Kingdom"
dan_e_gray,Berlin,Germany,316,"Berlin, Germany"
dan_e_gray,Brisbane,Australia,324,"Brisbane, Australia"
dan_e_gray,Istanbul,Turkey,247,"Istanbul, Turkey"
dan_e_gray,"Las Palmas, Canary Islands",Spain,30,"Las Palmas, Canary Islands, Spain"
dan_e_gray,Lisbon,Portugal,64,"Lisbon, Portugal"
dan_e_gray,London,United Kingdom,137,"London, United Kingdom"
dan_e_gray,"Miami, FL",United States,67,"Miami, FL, United States"
dan_k,Aguascalientes,Mexico,4,"Aguascalientes, Mexico"
dan_k,Athens,Greece,16,"Athens, Greece"
dan_k,Baku,Azerbaijan,5,"Baku, Azerbaijan"
dan_k,Bangkok,Thailand,2,"Bangkok, Thailand"
dan_k,Braga,Portugal,2,"Braga, Portugal"
dan_k,Bratislava,Slovakia,2,"Bratislava, Slovakia"
dan_k,Buenos Aires,Argentina,23,"Buenos Aires, Argentina"
dan_k,Coimbra,Portugal,3,"Coimbra, Portugal"
dan_k,Hanoi,Vietnam,5,"Hanoi, Vietnam"
dan_k,Ho Chi Minh City,Vietnam,15,"Ho Chi Minh City, Vietnam"
dan_k,Hue,Vietnam,3,"Hue, Vietnam"
dan_k,Istanbul,Turkey,8,"Istanbul, Turkey"
dan_k,Izmir,Turkey,4,"Izmir, Turkey"
dan_k,Kuala Lumpur,Malaysia,12,"Kuala Lumpur, Malaysia"
dan_k,La Paz,Bolivia,7,"La Paz, Bolivia"
dan_k,Lima,Peru,6,"Lima, Peru"
dan_k,Lisbon,Portugal,6,"Lisbon, Portugal"
dan_k,Madrid,Spain,3,"Madrid, Spain"
dan_k,Mandalay,Myanmar,2,"Mandalay, Myanmar"
dan_k,Marrakesh,Morocco,10,"Marrakesh, Morocco"
dan_k,Merida,Mexico,3,"Merida, Mexico"
dan_k,Mexico City,Mexico,12,"Mexico City, Mexico"
dan_k,Moscow,Russia,36,"Moscow, Russia"
dan_k,Oaxaca,Mexico,13,"Oaxaca, Mexico"
dan_k,Porto,Portugal,9,"Porto, Portugal"
dan_k,Prague,Czechia,6,"Prague, Czechia"
dan_k,Rome,Italy,10,"Rome, Italy"
dan_k,San Cristóbal de las Casas,Mexico,14,"San Cristóbal de las Casas, Mexico"
dan_k,Santiago,Chile,7,"Santiago, Chile"
dan_k,Singapore,Singapore,1,"Singapore, Singapore"
dan_k,Sliema,Malta,5,"Sliema, Malta"
dan_k,"Uluwatu, Bali",Indonesia,7,"Uluwatu, Bali, Indonesia"
dan_k,Vienna,Austria,1,"Vienna, Austria"
dan_k,Yangon,Myanmar,3,"Yangon, Myanmar"
dan_k,Yogyakarta,Indonesia,6,"Yogyakarta, Indonesia"
dan_schon,Berlin,Germany,24,"Berlin, Germany"
dan_schon,Bern,Switzerland,8,"Bern, Switzerland"
dan_schon,Lisbon,Portugal,7,"Lisbon, Portugal"
dan_schon,Panama City,Panama,10,"Panama City, Panama"
dan_schon,Prague,Czechia,5,"Prague, Czechia"
danaw,Amsterdam,Netherlands,3,"Amsterdam, Netherlands"
danaw,Barcelona,Spain,5,"Barcelona, Spain"
danaw,Bremen,Germany,4,"Bremen, Germany"
danaw,Buenos Aires,Argentina,118,"Buenos Aires, Argentina"
danaw,Cologne,Germany,3,"Cologne, Germany"
danaw,Frankfurt,Germany,3,"Frankfurt, Germany"
danaw,Madrid,Spain,4,"Madrid, Spain"
danaw,Malaga,Spain,106,"Malaga, Spain"
danaw,"Miami, FL",United States,28,"Miami, FL, United States"
danaw,"New York City, NY",United States,4,"New York City, NY, United States"
danaw,"Santa Rosa, CA",United States,171,"Santa Rosa, CA, United States"
danaw,Tokyo,Japan,8,"Tokyo, Japan"
danbeaumont,Athens,Greece,5,"Athens, Greece"
danbeaumont,Barcelona,Spain,14,"Barcelona, Spain"
danbeaumont,Berlin,Germany,11,"Berlin, Germany"
danbeaumont,Bilbao,Spain,5,"Bilbao, Spain"
danbeaumont,Bratislava,Slovakia,1,"Bratislava, Slovakia"
danbeaumont,Brno,Czechia,1,"Brno, Czechia"
danbeaumont,Bucharest,Romania,788,"Bucharest, Romania"
danbeaumont,Budapest,Hungary,1,"Budapest, Hungary"
danbeaumont,Dublin,Ireland,6,"Dublin, Ireland"
danbeaumont,Leipzig,Germany,509,"Leipzig, Germany"
danbeaumont,Lisbon,Portugal,7,"Lisbon, Portugal"
danbeaumont,Ljubljana,Slovenia,7,"Ljubljana, Slovenia"
danbeaumont,London,United Kingdom,10,"London, United Kingdom"
danbeaumont,Marrakesh,Morocco,5,"Marrakesh, Morocco"
danbeaumont,Milan,Italy,1,"Milan, Italy"
danbeaumont,Porto,Portugal,7,"Porto, Portugal"
danbeaumont,Prague,Czechia,6,"Prague, Czechia"
danbeaumont,Rio de Janeiro,Brazil,15,"Rio de Janeiro, Brazil"
danbeaumont,Rome,Italy,3,"Rome, Italy"
danbeaumont,San Sebastian,Spain,20,"San Sebastian, Spain"
danbeaumont,Seville,Spain,5,"Seville, Spain"
danbeaumont,Tel Aviv,Israel,6,"Tel Aviv, Israel"
danbeaumont,Tirana,Albania,19,"Tirana, Albania"
danbeaumont,Vienna,Austria,1,"Vienna, Austria"
danbelltweet,Bangkok,Thailand,7,"Bangkok, Thailand"
danbelltweet,Hanoi,Vietnam,16,"Hanoi, Vietnam"
danbelltweet,Yangon,Myanmar,22,"Yangon, Myanmar"
dandandandaann,Asuncion,Paraguay,10,"Asuncion, Paraguay"
dandandandaann,Belem,Brazil,92,"Belem, Brazil"
dandandandaann,Belo Horizonte,Brazil,159,"Belo Horizonte, Brazil"
dandandandaann,Brasilia,Brazil,14,"Brasilia, Brazil"
dandandandaann,Cordoba,Argentina,10,"Cordoba, Argentina"
dandandandaann,Curitiba,Brazil,15,"Curitiba, Brazil"
dandandandaann,Florianopolis,Brazil,72,"Florianopolis, Brazil"
dandandandaann,Fortaleza,Brazil,7,"Fortaleza, Brazil"
dandandandaann,Georgetown,Guyana,5,"Georgetown, Guyana"
dandandandaann,Goiania,Brazil,17,"Goiania, Brazil"
dandandandaann,Joao Pessoa,Brazil,7,"Joao Pessoa, Brazil"
dandandandaann,La Serena,Chile,10,"La Serena, Chile"
dandandandaann,Manaus,Brazil,10,"Manaus, Brazil"
dandandandaann,Mendoza,Argentina,10,"Mendoza, Argentina"
dandandandaann,Natal,Brazil,7,"Natal, Brazil"
dandandandaann,Paramaribo,Suriname,10,"Paramaribo, Suriname"
dandandandaann,Porto Alegre,Brazil,15,"Porto Alegre, Brazil"
dandandandaann,Recife,Brazil,7,"Recife, Brazil"
dandandandaann,Salta,Argentina,10,"Salta, Argentina"
dandandandaann,San Pedro de Atacama,Chile,175,"San Pedro de Atacama, Chile"
dandandandaann,Santiago,Chile,11,"Santiago, Chile"
dandandandaann,São Paulo,Brazil,19,"São Paulo, Brazil"
danfordgsy,Bangkok,Thailand,92,"Bangkok, Thailand"
dani444el,Bangkok,Thailand,29,"Bangkok, Thailand"
dani444el,Istanbul,Turkey,30,"Istanbul, Turkey"
dani444el,Moscow,Russia,14,"Moscow, Russia"
daniabdalla,Abu Dhabi,United Arab Emirates,2,"Abu Dhabi, United Arab Emirates"
daniabdalla,Amsterdam,Netherlands,2,"Amsterdam, Netherlands"
daniabdalla,Berlin,Germany,6,"Berlin, Germany"
daniabdalla,Bratislava,Slovakia,1,"Bratislava, Slovakia"
daniabdalla,Bruges,Belgium,1,"Bruges, Belgium"
daniabdalla,Cambridge,United Kingdom,4,"Cambridge, United Kingdom"
daniabdalla,Copenhagen,Denmark,1,"Copenhagen, Denmark"
daniabdalla,Dubai,United Arab Emirates,4,"Dubai, United Arab Emirates"
daniabdalla,Helsinki,Finland,1,"Helsinki, Finland"
daniabdalla,Klaipeda,Lithuania,1,"Klaipeda, Lithuania"
daniabdalla,London,United Kingdom,3,"London, United Kingdom"
daniabdalla,Paris,France,2,"Paris, France"
daniabdalla,Riga,Latvia,1,"Riga, Latvia"
daniabdalla,Rome,Italy,4,"Rome, Italy"
daniabdalla,Saint Petersburg,Russia,2,"Saint Petersburg, Russia"
daniabdalla,San Pedro de Atacama,Chile,5,"San Pedro de Atacama, Chile"
daniabdalla,Santiago,Chile,3,"Santiago, Chile"
daniabdalla,Stockholm,Sweden,2,"Stockholm, Sweden"
daniabdalla,São Paulo,Brazil,193,"São Paulo, Brazil"
daniabdalla,Tallinn,Estonia,1,"Tallinn, Estonia"
daniabdalla,Vienna,Austria,2,"Vienna, Austria"
daniabdalla,Zurich,Switzerland,2,"Zurich, Switzerland"
daniel319,Bangkok,Thailand,30,"Bangkok, Thailand"
danielaf,Antigua,Guatemala,36,"Antigua, Guatemala"
danielaf,Arequipa,Peru,20,"Arequipa, Peru"
danielaf,Barcelona,Spain,7,"Barcelona, Spain"
danielaf,Belgrade,Serbia,7,"Belgrade, Serbia"
danielaf,Bucharest,Romania,44,"Bucharest, Romania"
danielaf,Budapest,Hungary,155,"Budapest, Hungary"
danielaf,Buenos Aires,Argentina,59,"Buenos Aires, Argentina"
danielaf,Coimbra,Portugal,38,"Coimbra, Portugal"
danielaf,Cuenca,Ecuador,19,"Cuenca, Ecuador"
danielaf,Cusco,Peru,30,"Cusco, Peru"
danielaf,Galapagos Islands,Ecuador,8,"Galapagos Islands, Ecuador"
danielaf,Heidelberg,Germany,38,"Heidelberg, Germany"
danielaf,Lima,Peru,682,"Lima, Peru"
danielaf,Lisbon,Portugal,61,"Lisbon, Portugal"
danielaf,Malaga,Spain,49,"Malaga, Spain"
danielaf,Medellín,Colombia,31,"Medellín, Colombia"
danielaf,Merida,Mexico,143,"Merida, Mexico"
danielaf,Mexico City,Mexico,2,"Mexico City, Mexico"
danielaf,Montevideo,Uruguay,10,"Montevideo, Uruguay"
danielaf,Playa del Carmen,Mexico,4,"Playa del Carmen, Mexico"
danielaf,Porto,Portugal,27,"Porto, Portugal"
danielaf,Porto Alegre,Brazil,21,"Porto Alegre, Brazil"
danielaf,Prague,Czechia,47,"Prague, Czechia"
danielaf,Puebla,Mexico,7,"Puebla, Mexico"
danielaf,Sarajevo,Bosnia,7,"Sarajevo, Bosnia"
danielaf,Tallinn,Estonia,7,"Tallinn, Estonia"
danielaf,Thessaloniki,Greece,5,"Thessaloniki, Greece"
danielaf,Timisoara,Romania,16,"Timisoara, Romania"
danielaf,Tulum,Mexico,3,"Tulum, Mexico"
daniellauding,Amsterdam,Netherlands,580,"Amsterdam, Netherlands"
daniellauding,Antwerp,Belgium,1,"Antwerp, Belgium"
daniellauding,Athens,Greece,4,"Athens, Greece"
daniellauding,Bangkok,Thailand,377,"Bangkok, Thailand"
daniellauding,Barcelona,Spain,103,"Barcelona, Spain"
daniellauding,Beijing,China,3,"Beijing, China"
daniellauding,Berlin,Germany,3,"Berlin, Germany"
daniellauding,Bocas del Toro,Panama,15,"Bocas del Toro, Panama"
daniellauding,Bogota,Colombia,3,"Bogota, Colombia"
daniellauding,Brussels,Belgium,5,"Brussels, Belgium"
daniellauding,Bucharest,Romania,4,"Bucharest, Romania"
daniellauding,Budapest,Hungary,34,"Budapest, Hungary"
daniellauding,Cancun,Mexico,1,"Cancun, Mexico"
daniellauding,Cartagena,Colombia,3,"Cartagena, Colombia"
daniellauding,Chiang Mai,Thailand,20,"Chiang Mai, Thailand"
daniellauding,Chisinau,Moldova,2,"Chisinau, Moldova"
daniellauding,Copenhagen,Denmark,3,"Copenhagen, Denmark"
daniellauding,Da Lat,Vietnam,1,"Da Lat, Vietnam"
daniellauding,Dubai,United Arab Emirates,1,"Dubai, United Arab Emirates"
daniellauding,"Fort Lauderdale, FL",United States,1,"Fort Lauderdale, FL, United States"
daniellauding,"Funchal, Madeira",Portugal,6,"Funchal, Madeira, Portugal"
daniellauding,"George Town, Penang",Malaysia,10,"George Town, Penang, Malaysia"
daniellauding,Gili Air,Indonesia,9,"Gili Air, Indonesia"
daniellauding,Goiania,Brazil,4,"Goiania, Brazil"
daniellauding,Gothenburg,Sweden,103,"Gothenburg, Sweden"
daniellauding,Havana,Cuba,3,"Havana, Cuba"
daniellauding,Helsinki,Finland,1,"Helsinki, Finland"
daniellauding,Ho Chi Minh City,Vietnam,3,"Ho Chi Minh City, Vietnam"
daniellauding,Hong Kong,Hong Kong,7,"Hong Kong, Hong Kong"
daniellauding,Isla Mujeres,Mexico,1,"Isla Mujeres, Mexico"
daniellauding,Kiev,Ukraine,27,"Kiev, Ukraine"
daniellauding,Ko Phi Phi,Thailand,9,"Ko Phi Phi, Thailand"
daniellauding,Ko Samui,Thailand,2,"Ko Samui, Thailand"
daniellauding,Ko Tao,Thailand,7,"Ko Tao, Thailand"
daniellauding,Kuala Lumpur,Malaysia,3,"Kuala Lumpur, Malaysia"
daniellauding,"Kuta, Bali",Indonesia,9,"Kuta, Bali, Indonesia"
daniellauding,Kyoto,Japan,2,"Kyoto, Japan"
daniellauding,"Las Palmas, Canary Islands",Spain,37,"Las Palmas, Canary Islands, Spain"
daniellauding,Lisbon,Portugal,7,"Lisbon, Portugal"
daniellauding,London,United Kingdom,5,"London, United Kingdom"
daniellauding,Lviv,Ukraine,8,"Lviv, Ukraine"
daniellauding,Macau,China,1,"Macau, China"
daniellauding,Madrid,Spain,7,"Madrid, Spain"
daniellauding,Malaga,Spain,5,"Malaga, Spain"
daniellauding,Managua,Nicaragua,1,"Managua, Nicaragua"
daniellauding,Medellín,Colombia,7,"Medellín, Colombia"
daniellauding,Mexico City,Mexico,3,"Mexico City, Mexico"
daniellauding,Montego Bay,Jamaica,26,"Montego Bay, Jamaica"
daniellauding,"New York City, NY",United States,220,"New York City, NY, United States"
daniellauding,Nha Trang,Vietnam,1,"Nha Trang, Vietnam"
daniellauding,Oslo,Norway,1,"Oslo, Norway"
daniellauding,Pai,Thailand,3,"Pai, Thailand"
daniellauding,Panama City,Panama,2,"Panama City, Panama"
daniellauding,Phnom Penh,Cambodia,3,"Phnom Penh, Cambodia"
daniellauding,Playa del Carmen,Mexico,8,"Playa del Carmen, Mexico"
daniellauding,Porto,Portugal,1,"Porto, Portugal"
daniellauding,Prague,Czechia,5,"Prague, Czechia"
daniellauding,Puerto Viejo,Costa Rica,6,"Puerto Viejo, Costa Rica"
daniellauding,Rio de Janeiro,Brazil,1,"Rio de Janeiro, Brazil"
daniellauding,Rome,Italy,5,"Rome, Italy"
daniellauding,San José,Costa Rica,1,"San José, Costa Rica"
daniellauding,Santa Marta,Colombia,2,"Santa Marta, Colombia"
daniellauding,Siem Reap,Cambodia,4,"Siem Reap, Cambodia"
daniellauding,Singapore,Singapore,33,"Singapore, Singapore"
daniellauding,Sliema,Malta,1,"Sliema, Malta"
daniellauding,Stockholm,Sweden,1172,"Stockholm, Sweden"
daniellauding,São Paulo,Brazil,5,"São Paulo, Brazil"
daniellauding,Tokyo,Japan,3,"Tokyo, Japan"
daniellauding,"Ubud, Bali",Indonesia,1,"Ubud, Bali, Indonesia"
daniellauding,Valencia,Spain,2,"Valencia, Spain"
daniellauding,Vilnius,Lithuania,34,"Vilnius, Lithuania"
daniellauding,Warsaw,Poland,7,"Warsaw, Poland"
danielletdesign,Antigua,Guatemala,39,"Antigua, Guatemala"
danielletdesign,Bangkok,Thailand,20,"Bangkok, Thailand"
danielletdesign,Barcelona,Spain,7,"Barcelona, Spain"
danielletdesign,Buenos Aires,Argentina,210,"Buenos Aires, Argentina"
danielletdesign,"Canggu, Bali",Indonesia,753,"Canggu, Bali, Indonesia"
danielletdesign,Lima,Peru,3,"Lima, Peru"
danielletdesign,Lisbon,Portugal,107,"Lisbon, Portugal"
danielletdesign,London,United Kingdom,14,"London, United Kingdom"
danielletdesign,Melbourne,Australia,8,"Melbourne, Australia"
danielletdesign,Montreal,Canada,47,"Montreal, Canada"
danielletdesign,Puerto Viejo,Costa Rica,5,"Puerto Viejo, Costa Rica"
danielletdesign,San Juan del Sur,Nicaragua,8,"San Juan del Sur, Nicaragua"
danielletdesign,Singapore,Singapore,30,"Singapore, Singapore"
danielletdesign,Tamarindo,Costa Rica,21,"Tamarindo, Costa Rica"
danielletdesign,Toronto,Canada,25,"Toronto, Canada"
danielletdesign,Valencia,Spain,30,"Valencia, Spain"
danielletdesign,Vancouver,Canada,18,"Vancouver, Canada"
daniellockyer,"Arrecife, Lanzarote",Spain,14,"Arrecife, Lanzarote, Spain"
daniellockyer,Bangkok,Thailand,31,"Bangkok, Thailand"
daniellockyer,Busan,South Korea,7,"Busan, South Korea"
daniellockyer,Cancun,Mexico,14,"Cancun, Mexico"
daniellockyer,"Canggu, Bali",Indonesia,51,"Canggu, Bali, Indonesia"
daniellockyer,Chiang Mai,Thailand,221,"Chiang Mai, Thailand"
daniellockyer,Coventry,United Kingdom,8077,"Coventry, United Kingdom"
daniellockyer,Da Nang,Vietnam,17,"Da Nang, Vietnam"
daniellockyer,Ho Chi Minh City,Vietnam,4,"Ho Chi Minh City, Vietnam"
daniellockyer,Hoi An,Vietnam,7,"Hoi An, Vietnam"
daniellockyer,Kuala Lumpur,Malaysia,47,"Kuala Lumpur, Malaysia"
daniellockyer,Kyoto,Japan,8,"Kyoto, Japan"
daniellockyer,London,United Kingdom,11,"London, United Kingdom"
daniellockyer,Osaka,Japan,2,"Osaka, Japan"
daniellockyer,Paris,France,2,"Paris, France"
daniellockyer,Phuket,Thailand,18,"Phuket, Thailand"
daniellockyer,Seoul,South Korea,20,"Seoul, South Korea"
daniellockyer,Southampton,United Kingdom,317,"Southampton, United Kingdom"
daniellockyer,"Tenerife, Canary Islands",Spain,7,"Tenerife, Canary Islands, Spain"
daniellockyer,Tokyo,Japan,11,"Tokyo, Japan"
daniellockyer,Varna,Bulgaria,16,"Varna, Bulgaria"
daniellockyer,York,United Kingdom,94,"York, United Kingdom"
danielr,Amsterdam,Netherlands,5,"Amsterdam, Netherlands"
danielr,"Atlanta, GA",United States,7,"Atlanta, GA, United States"
danielr,"Austin, TX",United States,10,"Austin, TX, United States"
danielr,"Bloomington, IN",United States,2,"Bloomington, IN, United States"
danielr,"Chicago, IL",United States,8,"Chicago, IL, United States"
danielr,Chisinau,Moldova,3,"Chisinau, Moldova"
danielr,Copenhagen,Denmark,6,"Copenhagen, Denmark"
danielr,"Dallas, TX",United States,8,"Dallas, TX, United States"
danielr,"Dayton, OH",United States,2,"Dayton, OH, United States"
danielr,Frankfurt,Germany,8,"Frankfurt, Germany"
danielr,Gdansk,Poland,2,"Gdansk, Poland"
danielr,"Indianapolis, IN",United States,27,"Indianapolis, IN, United States"
danielr,Kaliningrad,Russia,142,"Kaliningrad, Russia"
danielr,Kiev,Ukraine,19,"Kiev, Ukraine"
danielr,London,United Kingdom,3,"London, United Kingdom"
danielr,"Los Angeles, CA",United States,3,"Los Angeles, CA, United States"
danielr,"Louisville, KY",United States,1,"Louisville, KY, United States"
danielr,"Memphis, TN",United States,1,"Memphis, TN, United States"
danielr,Moscow,Russia,25,"Moscow, Russia"
danielr,"Muncie, IN",United States,3,"Muncie, IN, United States"
danielr,"Nashville, TN",United States,4,"Nashville, TN, United States"
danielr,"New Orleans, LA",United States,3,"New Orleans, LA, United States"
danielr,"New York City, NY",United States,29,"New York City, NY, United States"
danielr,Odessa,Ukraine,9,"Odessa, Ukraine"
danielr,"Oklahoma City, OK",United States,2,"Oklahoma City, OK, United States"
danielr,Riga,Latvia,2,"Riga, Latvia"
danielr,Saint Petersburg,Russia,2,"Saint Petersburg, Russia"
danielr,"San Antonio, TX",United States,5,"San Antonio, TX, United States"
danielr,"Seattle, WA",United States,18,"Seattle, WA, United States"
danielr,"Tulsa, OK",United States,1,"Tulsa, OK, United States"
danielr,Vilnius,Lithuania,15,"Vilnius, Lithuania"
danielr,Warsaw,Poland,2,"Warsaw, Poland"
danielr,"Wichita, KS",United States,2,"Wichita, KS, United States"
danielreilly,Amsterdam,Netherlands,4,"Amsterdam, Netherlands"
danielreilly,Barcelona,Spain,11,"Barcelona, Spain"
danielreilly,Dublin,Ireland,1,"Dublin, Ireland"
danielreilly,Edinburgh,United Kingdom,22,"Edinburgh, United Kingdom"
danielreilly,Glasgow,United Kingdom,4263,"Glasgow, United Kingdom"
danielreilly,Lisbon,Portugal,5,"Lisbon, Portugal"
danielreilly,London,United Kingdom,21,"London, United Kingdom"
danielreilly,Nassau,The Bahamas,5,"Nassau, The Bahamas"
danielreilly,"New York City, NY",United States,2,"New York City, NY, United States"
danielreilly,"Palma, Mallorca",Spain,1,"Palma, Mallorca, Spain"
danielreilly,Paris,France,7,"Paris, France"
danielreilly,"San Francisco, CA",United States,55,"San Francisco, CA, United States"
danielreilly,Tbilisi,Georgia,6,"Tbilisi, Georgia"
danielstef,Bangkok,Thailand,29,"Bangkok, Thailand"
danielstef,Buenos Aires,Argentina,37,"Buenos Aires, Argentina"
danielstef,Fortaleza,Brazil,729,"Fortaleza, Brazil"
danielstef,Krivoy-Rog,Ukraine,30,"Krivoy-Rog, Ukraine"
danielstef,Phnom Penh,Cambodia,29,"Phnom Penh, Cambodia"
danielstef,"San Francisco, CA",United States,1,"San Francisco, CA, United States"
danielstef,St. Gallen,Switzerland,11535,"St. Gallen, Switzerland"
danielstef,São Paulo,Brazil,4778,"São Paulo, Brazil"
danielstef,"Tenerife, Canary Islands",Spain,90,"Tenerife, Canary Islands, Spain"
danielzarick,Amsterdam,Netherlands,3,"Amsterdam, Netherlands"
danielzarick,Berlin,Germany,19,"Berlin, Germany"
danielzarick,Budapest,Hungary,6,"Budapest, Hungary"
danielzarick,"Chicago, IL",United States,237,"Chicago, IL, United States"
danielzarick,"Las Vegas, NV",United States,3,"Las Vegas, NV, United States"
danielzarick,Lisbon,Portugal,28,"Lisbon, Portugal"
danielzarick,"Los Angeles, CA",United States,4,"Los Angeles, CA, United States"
danielzarick,"Louisville, KY",United States,8,"Louisville, KY, United States"
danielzarick,Paris,France,10,"Paris, France"
danielzarick,"San Francisco, CA",United States,4,"San Francisco, CA, United States"
daniorq,Agra,India,4,"Agra, India"
daniorq,"Amed, Bali",Indonesia,3,"Amed, Bali, Indonesia"
daniorq,Ankara,Turkey,1,"Ankara, Turkey"
daniorq,Bandung,Indonesia,7,"Bandung, Indonesia"
daniorq,Bangkok,Thailand,16,"Bangkok, Thailand"
daniorq,Bengaluru,India,5,"Bengaluru, India"
daniorq,Bursa,Turkey,3,"Bursa, Turkey"
daniorq,Cancun,Mexico,18,"Cancun, Mexico"
daniorq,Chiang Mai,Thailand,7,"Chiang Mai, Thailand"
daniorq,Chiang Rai,Thailand,14,"Chiang Rai, Thailand"
daniorq,Coimbatore,India,9,"Coimbatore, India"
daniorq,Colombo,Sri Lanka,14,"Colombo, Sri Lanka"
daniorq,Da Nang,Vietnam,7,"Da Nang, Vietnam"
daniorq,Delhi,India,5,"Delhi, India"
daniorq,"George Town, Penang",Malaysia,14,"George Town, Penang, Malaysia"
daniorq,Hanoi,Vietnam,7,"Hanoi, Vietnam"
daniorq,Ho Chi Minh City,Vietnam,7,"Ho Chi Minh City, Vietnam"
daniorq,Hoi An,Vietnam,7,"Hoi An, Vietnam"
daniorq,Istanbul,Turkey,9,"Istanbul, Turkey"
daniorq,Izmir,Turkey,1,"Izmir, Turkey"
daniorq,Jaipur,India,5,"Jaipur, India"
daniorq,Jakarta,Indonesia,2,"Jakarta, Indonesia"
daniorq,Kandy,Sri Lanka,7,"Kandy, Sri Lanka"
daniorq,Kathmandu,Nepal,14,"Kathmandu, Nepal"
daniorq,Konya,Turkey,2,"Konya, Turkey"
daniorq,Kuala Lumpur,Malaysia,6,"Kuala Lumpur, Malaysia"
daniorq,"Kuta, Bali",Indonesia,4,"Kuta, Bali, Indonesia"
daniorq,"Las Vegas, NV",United States,2,"Las Vegas, NV, United States"
daniorq,Lisbon,Portugal,8,"Lisbon, Portugal"
daniorq,"Los Angeles, CA",United States,1,"Los Angeles, CA, United States"
daniorq,Madurai,India,3,"Madurai, India"
daniorq,Mandalay,Myanmar,7,"Mandalay, Myanmar"
daniorq,"Miami, FL",United States,10,"Miami, FL, United States"
daniorq,Milan,Italy,499,"Milan, Italy"
daniorq,Mumbai,India,10,"Mumbai, India"
daniorq,"New York City, NY",United States,6,"New York City, NY, United States"
daniorq,Phnom Penh,Cambodia,6,"Phnom Penh, Cambodia"
daniorq,Phuket,Thailand,7,"Phuket, Thailand"
daniorq,Porto,Portugal,8,"Porto, Portugal"
daniorq,Rimini,Italy,21,"Rimini, Italy"
daniorq,"San Francisco, CA",United States,1,"San Francisco, CA, United States"
daniorq,Siem Reap,Cambodia,14,"Siem Reap, Cambodia"
daniorq,Sihanoukville,Cambodia,6,"Sihanoukville, Cambodia"
daniorq,Singapore,Singapore,1,"Singapore, Singapore"
daniorq,"Ubud, Bali",Indonesia,3,"Ubud, Bali, Indonesia"
daniorq,Varanasi,India,4,"Varanasi, India"
daniorq,Yangon,Myanmar,7,"Yangon, Myanmar"
daniorq,Yogyakarta,Indonesia,4,"Yogyakarta, Indonesia"
dankabakov,Amsterdam,Netherlands,6,"Amsterdam, Netherlands"
dankabakov,Kiev,Ukraine,37,"Kiev, Ukraine"
dankabakov,Prague,Czechia,7,"Prague, Czechia"
dankabakov,Tel Aviv,Israel,6149,"Tel Aviv, Israel"
danny,Amsterdam,Netherlands,8,"Amsterdam, Netherlands"
danny,Bangkok,Thailand,16,"Bangkok, Thailand"
danny,Boracay,Philippines,11,"Boracay, Philippines"
danny,"Boston, MA",United States,5,"Boston, MA, United States"
danny,Budapest,Hungary,29,"Budapest, Hungary"
danny,Cebu,Philippines,231,"Cebu, Philippines"
