Original name,City,Lat,Lon,Country,ISO2,ISO3,Population
Angeles City,Angeles City,15.1451,120.5451,Philippines,PH,PHL,314493.0
Ningde,Ningde,26.6804,119.5301,China,CN,CHN,314077.0
Aswān,Aswan,24.0875,32.8989,Egypt,EG,EGY,313442.0
Varna,Varna,43.2156,27.8953,Bulgaria,BG,BGR,312770.0
Koblenz,Koblenz,50.3505,7.6,Germany,DE,DEU,312633.0
Cherepovets,Cherepovets,59.1404,37.91,Russia,RU,RUS,311850.0
Qŭrghonteppa,Qurghonteppa,37.8373,68.7713,Tajikistan,TJ,TJK,311574.0
Semey,Semey,50.435,80.275,Kazakhstan,KZ,KAZ,311353.0
Galaţi,Galati,45.4559,28.0459,Romania,RO,ROU,311156.0
Braşov,Brasov,45.6475,25.6072,Romania,RO,ROU,311044.0
Sambalpur,Sambalpur,21.4704,83.9701,India,IN,IND,310852.0
Pucallpa,Pucallpa,-8.3689,-74.535,Peru,PE,PER,310750.0
Antofagasta,Antofagasta,-23.65,-70.4,Chile,CL,CHL,309832.0
Huntsville,Huntsville,34.6988,-86.6412,United States,US,USA,309716.0
Santa Clarita,Santa Clarita,34.4155,-118.4992,United States,US,USA,309378.0
Asheville,Asheville,35.5704,-82.5537,United States,US,USA,309250.0
Sapele,Sapele,5.8904,5.68,Nigeria,NG,NGA,309162.0
Dayr az Zawr,Dayr az Zawr,35.3304,40.13,Syria,SY,SYR,309141.0
Chita,Chita,52.055,113.465,Russia,RU,RUS,308500.0
Valledupar,Valledupar,10.48,-73.25,Colombia,CO,COL,308237.0
Vitória da Conquista,Vitoria da Conquista,-14.85,-40.84,Brazil,BR,BRA,308204.0
Antsirabe,Antsirabe,-19.85,47.0333,Madagascar,MG,MDG,307921.0
Nal’chik,Nal'chik,43.4981,43.6179,Russia,RU,RUS,307866.0
Chernihiv,Chernihiv,51.5049,31.3015,Ukraine,UA,UKR,307684.0
Ratlām,Ratlam,23.3504,75.03,India,IN,IND,307229.0
St. Paul,St. Paul,44.9477,-93.104,United States,US,USA,306621.0
Ksar El Kebir,Ksar El Kebir,35.0204,-5.91,Morocco,MA,MAR,306600.0
Tawau,Tawau,4.271,117.896,Malaysia,MY,MYS,306462.0
Fīrozābād,Firozabad,27.15,78.3949,India,IN,IND,306409.0
Porto Velho,Porto Velho,-8.75,-63.9,Brazil,BR,BRA,306180.0
San Salvador de Jujuy,San Salvador de Jujuy,-24.1833,-65.3,Argentina,AR,ARG,305891.0
Hatay,Hatay,36.2304,36.12,Turkey,TR,TUR,305564.0
Franca,Franca,-20.53,-47.39,Brazil,BR,BRA,305041.0
Rājahmundry,Rajahmundry,17.0303,81.79,India,IN,IND,304804.0
Olongapo,Olongapo,14.8296,120.2828,Philippines,PH,PHL,304388.0
Craiova,Craiova,44.3263,23.8259,Romania,RO,ROU,304142.0
Kawm Umbū,Kawm Umbu,24.47,32.95,Egypt,EG,EGY,303962.0
Los Teques,Los Teques,10.42,-67.02,Venezuela,VE,VEN,303470.0
Constanţa,Constanta,44.2027,28.61,Romania,RO,ROU,303399.0
Saransk,Saransk,54.1704,45.18,Russia,RU,RUS,303394.0
Wenlan,Wenlan,23.3619,103.4061,China,CN,CHN,303341.0
Gəncə,Ganca,40.685,46.35,Azerbaijan,AZ,AZE,303268.0
Fort Collins,Fort Collins,40.5475,-105.0651,United States,US,USA,303184.0
Hakodate,Hakodate,41.795,140.74,Japan,JP,JPN,302984.0
Antioch,Antioch,37.9789,-121.7957,United States,US,USA,302885.0
Chemnitz,Chemnitz,50.83,12.92,Germany,DE,DEU,302643.0
Henderson,Henderson,36.0146,-115.0362,United States,US,USA,302539.0
Kingston upon Hull,Kingston upon Hull,53.7504,-0.33,United Kingdom,GB,GBR,302296.0
Batman,Batman,37.8904,41.14,Turkey,TR,TUR,302074.0
Qinā,Qina,26.1505,32.72,Egypt,EG,EGY,302027.0
Barddhamān,Barddhaman,23.2504,87.865,India,IN,IND,301725.0
Jinja,Jinja,0.4404,33.1999,Uganda,UG,UGA,301619.0
Gujrat,Gujrat,32.58,74.08,Pakistan,PK,PAK,301506.0
Tambov,Tambov,52.73,41.43,Russia,RU,RUS,301482.0
Kumul,Kumul,42.827,93.515,China,CN,CHN,300848.0
Brest,Brest,52.1,23.7,Belarus,BY,BLR,300715.0
Mardan,Mardan,34.2,72.04,Pakistan,PK,PAK,300424.0
Bīdar,Bidar,17.9229,77.5175,India,IN,IND,300136.0
Rạch Giá,Rach Gia,10.0154,105.0914,Vietnam,VN,VNM,300000.0
Sóc Trăng,Soc Trang,9.6037,105.98,Vietnam,VN,VNM,300000.0
Qyzylorda,Qyzylorda,44.8,65.465,Kazakhstan,KZ,KAZ,300000.0
Curepipe,Curepipe,-20.3162,57.5166,Mauritius,MU,MUS,299975.0
Kanggye,Kanggye,40.9732,126.6032,"Korea, North",KP,PRK,299514.0
Ba‘qūbah,Ba`qubah,33.7476,44.6573,Iraq,IQ,IRQ,299479.0
Damietta,Damietta,31.4204,31.82,Egypt,EG,EGY,299459.0
Oyster Bay,Oyster Bay,40.7845,-73.5139,United States,US,USA,298655.0
Jember,Jember,-8.1727,113.6873,Indonesia,ID,IDN,298585.0
Al Mubarraz,Al Mubarraz,25.4291,49.5659,Saudi Arabia,SA,SAU,298562.0
Al Kharj,Al Kharj,24.1556,47.312,Saudi Arabia,SA,SAU,298428.0
Aomori,Aomori,40.825,140.71,Japan,JP,JPN,298394.0
Chernivtsi,Chernivtsi,48.3053,25.9216,Ukraine,UA,UKR,298251.0
İskenderun,Iskenderun,36.5804,36.17,Turkey,TR,TUR,297943.0
Cherkasy,Cherkasy,49.4347,32.0709,Ukraine,UA,UKR,297568.0
Trenton,Trenton,40.2236,-74.7641,United States,US,USA,296869.0
Rāmpur,Rampur,28.8154,79.025,India,IN,IND,296418.0
Morioka,Morioka,39.72,141.13,Japan,JP,JPN,295172.0
Ar Ramādī,Ar Ramadi,33.42,43.3,Iraq,IQ,IRQ,295121.0
Vologda,Vologda,59.21,39.92,Russia,RU,RUS,294889.0
Sumy,Sumy,50.9243,34.7809,Ukraine,UA,UKR,294456.0
Abertawe,Abertawe,51.63,-3.95,United Kingdom,GB,GBR,294339.0
Fukushima,Fukushima,37.74,140.47,Japan,JP,JPN,294237.0
Blumenau,Blumenau,-26.92,-49.09,Brazil,BR,BRA,293949.0
Thiès,Thies,14.8104,-16.93,Senegal,SN,SEN,293001.0
Kākināda,Kakinada,16.9675,82.2375,India,IN,IND,292923.0
Pānīpat,Panipat,29.4004,76.97,India,IN,IND,292808.0
Makurdi,Makurdi,7.73,8.53,Nigeria,NG,NGA,292645.0
Ponta Grossa,Ponta Grossa,-25.09,-50.16,Brazil,BR,BRA,292177.0
Minna,Minna,9.62,6.55,Nigeria,NG,NGA,291905.0
Białystok,Bialystok,53.1504,23.17,Poland,PL,POL,291855.0
Mbeya,Mbeya,-8.89,33.43,Tanzania,TZ,TZA,291649.0
Cagliari,Cagliari,39.2224,9.104,Italy,IT,ITA,291511.0
Lakeland,Lakeland,28.0557,-81.9545,United States,US,USA,291281.0
Khammam,Khammam,17.2804,80.1601,India,IN,IND,290839.0
Bafoussam,Bafoussam,5.4904,10.4099,Cameroon,CM,CMR,290768.0
Kasur,Kasur,31.1254,74.455,Pakistan,PK,PAK,290643.0
Hong’an,Hong'an,47.21,123.61,China,CN,CHN,289999.0
Kassel,Kassel,51.3,9.5,Germany,DE,DEU,289924.0
Limeira,Limeira,-22.5495,-47.4,Brazil,BR,BRA,289665.0
Victoria,Victoria,48.4333,-123.35,Canada,CA,CAN,289625.0
Bhuj,Bhuj,23.2504,69.81,India,IN,IND,289429.0
Huizhou,Huizhou,23.08,114.4,China,CN,CHN,289201.0
Karīmnagar,Karimnagar,18.4604,79.11,India,IN,IND,288251.0
Sinŭiju,Sinuiju,40.0859,124.4213,"Korea, North",KP,PRK,288112.0
Talcahuano,Talcahuano,-36.7167,-73.1167,Chile,CL,CHL,288074.0
Ciudad Obregón,Ciudad Obregon,27.4666,-109.925,Mexico,MX,MEX,288002.0
Shreveport,Shreveport,32.4659,-93.7959,United States,US,USA,287432.0
Davenport,Davenport,41.5563,-90.6052,United States,US,USA,287413.0
Coatzacoalcos,Coatzacoalcos,18.1204,-94.42,Mexico,MX,MEX,287285.0
Tirupati,Tirupati,13.6504,79.42,India,IN,IND,287035.0
Cuenca,Cuenca,-2.9,-79.0,Ecuador,EC,ECU,286878.0
Butembo,Butembo,0.13,29.28,Congo (Kinshasa),CD,COD,286403.0
Sekondi,Sekondi,4.9433,-1.704,Ghana,GH,GHA,286248.0
Plano,Plano,33.0502,-96.7487,United States,US,USA,286143.0
Petrópolis,Petropolis,-22.5095,-43.2,Brazil,BR,BRA,286071.0
Hospet,Hospet,15.2804,76.375,India,IN,IND,286007.0
Rangpur,Rangpur,25.75,89.28,Bangladesh,BD,BGD,285564.0
Rockford,Rockford,42.2598,-89.0641,United States,US,USA,285562.0
Newark,Newark,40.7245,-74.1725,United States,US,USA,285154.0
Lincoln,Lincoln,40.8088,-96.6796,United States,US,USA,285118.0
Az Zaqāzīq,Az Zaqaziq,30.5833,31.5167,Egypt,EG,EGY,285097.0
Mandya,Mandya,12.5704,76.92,India,IN,IND,285034.0
Round Lake Beach,Round Lake Beach,42.379,-88.0811,United States,US,USA,284607.0
Bago,Bago,17.32,96.515,Burma,MM,MMR,284318.0
Barinas,Barinas,8.6,-70.25,Venezuela,VE,VEN,284289.0
Iksan,Iksan,35.941,126.9454,"Korea, South",KR,KOR,283501.0
Alwar,Alwar,27.5454,76.6049,India,IN,IND,283228.0
Cadiz,Cadiz,10.9587,123.3086,Philippines,PH,PHL,283157.0
Cádiz,Cadiz,36.535,-6.225,Spain,ES,ESP,283157.0
Aizawl,Aizawl,23.7104,92.72,India,IN,IND,283021.0
Kupang,Kupang,-10.1787,123.583,Indonesia,ID,IDN,282396.0
Tongchuanshi,Tongchuanshi,35.08,109.03,China,CN,CHN,282258.0
Zhytomyr,Zhytomyr,50.2456,28.6622,Ukraine,UA,UKR,282192.0
Bahía Blanca,Bahia Blanca,-38.74,-62.265,Argentina,AR,ARG,281536.0
Cap-Haïtien,Cap-Haitien,19.7592,-72.2125,Haiti,HT,HTI,281487.0
Ambato,Ambato,-1.2696,-78.62,Ecuador,EC,ECU,281425.0
South Bend,South Bend,41.6771,-86.2692,United States,US,USA,281100.0
Gorgān,Gorgan,36.8303,54.48,Iran,IR,IRN,281023.0
Batna,Batna,35.57,6.17,Algeria,DZ,DZA,280798.0
Tacna,Tacna,-18.0,-70.25,Peru,PE,PER,280098.0
Savannah,Savannah,32.0281,-81.1785,United States,US,USA,280082.0
Tacloban,Tacloban,11.2504,125.0,Philippines,PH,PHL,280006.0
Xinzhou,Xinzhou,38.4104,112.72,China,CN,CHN,279607.0
Cotabato,Cotabato,7.2169,124.2484,Philippines,PH,PHL,279519.0
Rize,Rize,41.0208,40.5219,Turkey,TR,TUR,279450.0
Ica,Ica,-14.068,-75.7255,Peru,PE,PER,279420.0
Sumqayıt,Sumqayit,40.58,49.63,Azerbaijan,AZ,AZE,279159.0
Taganrog,Taganrog,47.23,38.92,Russia,RU,RUS,279056.0
Kaolack,Kaolack,14.15,-16.1,Senegal,SN,SEN,277812.0
Kostroma,Kostroma,57.77,40.94,Russia,RU,RUS,277656.0
Irvine,Irvine,33.6772,-117.7738,United States,US,USA,277453.0
Owo,Owo,7.2004,5.59,Nigeria,NG,NGA,276574.0
Sukabumi,Sukabumi,-6.9096,106.9,Indonesia,ID,IDN,276414.0
Komsomol’sk-na-Amure,Komsomol'sk-na-Amure,50.555,137.02,Russia,RU,RUS,275908.0
Prokop’yevsk,Prokop'yevsk,53.9,86.71,Russia,RU,RUS,275615.0
Montería,Monteria,8.7575,-75.89,Colombia,CO,COL,275198.0
Mbandaka,Mbandaka,0.04,18.26,Congo (Kinshasa),CD,COD,274996.0
Ciudad Victoria,Ciudad Victoria,23.72,-99.13,Mexico,MX,MEX,274900.0
Sétif,Setif,36.18,5.4,Algeria,DZ,DZA,274744.0
Pamplona,Pamplona,42.82,-1.65,Spain,ES,ESP,274545.0
Jinshi,Jinshi,29.6321,111.8517,China,CN,CHN,274000.0
Ubon Ratchathani,Ubon Ratchathani,15.25,104.83,Thailand,TH,THA,273893.0
Crato,Crato,-7.2296,-39.42,Brazil,BR,BRA,273883.0
Guantánamo,Guantanamo,20.1453,-75.2061,Cuba,CU,CUB,272801.0
Blackpool,Blackpool,53.8304,-3.05,United Kingdom,GB,GBR,272792.0
Majene,Majene,-3.5336,118.966,Indonesia,ID,IDN,272377.0
Yamagata,Yamagata,38.2705,140.32,Japan,JP,JPN,272209.0
Pekalongan,Pekalongan,-6.8796,109.67,Indonesia,ID,IDN,272000.0
Elazığ,Elazig,38.68,39.23,Turkey,TR,TUR,271492.0
Sar Pol,Sar Pol,36.5504,53.1,Iran,IR,IRN,271467.0
Canton,Canton,40.8076,-81.3678,United States,US,USA,271184.0
Tasikmalaya,Tasikmalaya,-7.3254,108.2147,Indonesia,ID,IDN,271143.0
Bijāpur,Bijapur,16.8354,75.71,India,IN,IND,271064.0
Venice,Venice,45.4387,12.335,Italy,IT,ITA,270816.0
Jersey City,Jersey City,40.7161,-74.0683,United States,US,USA,270753.0
Chula Vista,Chula Vista,32.6281,-117.0145,United States,US,USA,270471.0
Gombe,Gombe,10.2904,11.17,Nigeria,NG,NGA,270366.0
Münster,Munster,51.9704,7.62,Germany,DE,DEU,270184.0
Thohoyandou,Thohoyandou,-22.95,30.48,South Africa,ZA,ZAF,269707.0
Kiel,Kiel,54.3304,10.13,Germany,DE,DEU,269427.0
Malmö,Malmo,55.5833,13.0333,Sweden,SE,SWE,269349.0
Nancy,Nancy,48.6837,6.2,France,FR,FRA,268976.0
Mokpo,Mokpo,34.8068,126.3958,"Korea, South",KR,KOR,268402.0
Tebingtinggi,Tebingtinggi,3.3304,99.13,Indonesia,ID,IDN,268043.0
Yanbu‘,Yanbu`,24.0943,38.0493,Saudi Arabia,SA,SAU,267590.0
Eugene,Eugene,44.0563,-123.1173,United States,US,USA,267568.0
Tshikapa,Tshikapa,-6.41,20.77,Congo (Kinshasa),CD,COD,267462.0
Reading,Reading,40.34,-75.9267,United States,US,USA,267300.0
Sterlitamak,Sterlitamak,53.63,55.96,Russia,RU,RUS,267231.0
Padangsidempuan,Padangsidempuan,1.3887,99.2734,Indonesia,ID,IDN,266882.0
Myeik,Myeik,12.4541,98.6115,Burma,MM,MMR,266720.0
Temuco,Temuco,-38.73,-72.58,Chile,CL,CHL,265901.0
Lafayette,Lafayette,30.2084,-92.0323,United States,US,USA,265746.0
Lausanne,Lausanne,46.5304,6.65,Switzerland,CH,CHE,265702.0
Saint-Étienne,Saint-Etienne,45.4304,4.38,France,FR,FRA,265684.0
Petrozavodsk,Petrozavodsk,61.85,34.28,Russia,RU,RUS,265025.0
Imphal,Imphal,24.8,93.95,India,IN,IND,264986.0
Umuahia,Umuahia,5.532,7.486,Nigeria,NG,NGA,264662.0
Uruapan,Uruapan,19.4204,-102.07,Mexico,MX,MEX,264531.0
Sivas,Sivas,39.7454,37.035,Turkey,TR,TUR,264022.0
Tobruk,Tobruk,32.08,23.96,Libya,LY,LBY,263527.0
St. Petersburg,St. Petersburg,27.793,-82.6652,United States,US,USA,263255.0
Graz,Graz,47.0778,15.41,Austria,AT,AUT,263234.0
Kindu,Kindu,-2.9639,25.91,Congo (Kinshasa),CD,COD,262914.0
Lubbock,Lubbock,33.5642,-101.8871,United States,US,USA,262505.0
Aqtöbe,Aqtobe,50.28,57.17,Kazakhstan,KZ,KAZ,262457.0
Paraná,Parana,-31.7333,-60.5333,Argentina,AR,ARG,262295.0
Az Zubayr,Az Zubayr,30.3892,47.708,Iraq,IQ,IRQ,262219.0
Peoria,Peoria,40.7521,-89.6155,United States,US,USA,262010.0
Hotan,Hotan,37.0997,79.9269,China,CN,CHN,261730.0
Cabo Frio,Cabo Frio,-22.89,-42.04,Brazil,BR,BRA,261721.0
Balıkesir,Balikesir,39.6504,27.89,Turkey,TR,TUR,261516.0
Zhuanghe,Zhuanghe,39.6823,122.9619,China,CN,CHN,261510.0
Sincelejo,Sincelejo,9.2904,-75.38,Colombia,CO,COL,261187.0
Petrolina,Petrolina,-9.38,-40.51,Brazil,BR,BRA,260985.0
Acarigua,Acarigua,9.5804,-69.2,Venezuela,VE,VEN,260921.0
Wollongong,Wollongong,-34.4154,150.89,Australia,AU,AUS,260914.0
Uberaba,Uberaba,-19.78,-47.95,Brazil,BR,BRA,260843.0
Myrtle Beach,Myrtle Beach,33.7096,-78.8842,United States,US,USA,260487.0
Laredo,Laredo,27.5617,-99.4874,United States,US,USA,260244.0
Sakarya,Sakarya,40.8,30.415,Turkey,TR,TUR,260109.0
Konibodom,Konibodom,40.2922,70.4272,Tajikistan,TJ,TJK,259876.0
Salem,Salem,44.9232,-123.0245,United States,US,USA,259816.0
Kunduz,Kunduz,36.728,68.8725,Afghanistan,AF,AFG,259809.0
Tampere,Tampere,61.5,23.75,Finland,FI,FIN,259279.0
Popayán,Popayan,2.42,-76.61,Colombia,CO,COL,258750.0
Nonthaburi,Nonthaburi,13.8337,100.4833,Thailand,TH,THA,258550.0
Al Mukallā,Al Mukalla,14.5412,49.1259,Yemen,YE,YEM,258132.0
Rio Branco,Rio Branco,-9.9666,-67.8,Brazil,BR,BRA,257642.0
Etāwah,Etawah,26.7855,79.015,India,IN,IND,257448.0
Mendefera,Mendefera,14.886,38.8163,Eritrea,ER,ERI,257390.0
Cascavel,Cascavel,-24.9596,-53.46,Brazil,BR,BRA,257172.0
Ondo,Ondo,7.0904,4.84,Nigeria,NG,NGA,257005.0
Chimoio,Chimoio,-19.12,33.47,Mozambique,MZ,MOZ,256936.0
Ensenada,Ensenada,31.87,-116.62,Mexico,MX,MEX,256565.0
Dzerzhinsk,Dzerzhinsk,56.2504,43.46,Russia,RU,RUS,256537.0
Ấp Đa Lợi,Ap Da Loi,11.9304,108.42,Vietnam,VN,VNM,256019.0
Montgomery,Montgomery,32.3473,-86.2666,United States,US,USA,255908.0
Damaturu,Damaturu,11.749,11.966,Nigeria,NG,NGA,255895.0
Rāichūr,Raichur,16.2104,77.355,India,IN,IND,255240.0
Daloa,Daloa,6.89,-6.45,Côte D’Ivoire,CI,CIV,255168.0
Rivne,Rivne,50.6166,26.2528,Ukraine,UA,UKR,255106.0
Turpan,Turpan,42.9354,89.165,China,CN,CHN,254900.0
Freiburg im Breisgau,Freiburg im Breisgau,48.0004,7.8699,Germany,DE,DEU,254889.0
Poza Rica de Hidalgo,Poza Rica de Hidalgo,20.5504,-97.47,Mexico,MX,MEX,254481.0
Chuxiong,Chuxiong,25.0364,101.5456,China,CN,CHN,254370.0
Cirebon,Cirebon,-6.7333,108.5666,Indonesia,ID,IDN,254298.0
Fort-de-France,Fort-de-France,14.6104,-61.08,Martinique,MQ,MTQ,253995.0
Pathānkot,Pathankot,32.2703,75.72,India,IN,IND,253987.0
Chandler,Chandler,33.2827,-111.8517,United States,US,USA,253458.0
Anchorage,Anchorage,61.1508,-149.1091,United States,US,USA,253421.0
Tallahassee,Tallahassee,30.4551,-84.2527,United States,US,USA,253030.0
Chīrāla,Chirala,15.8604,80.34,India,IN,IND,253000.0
Buenaventura,Buenaventura,3.8724,-77.0505,Colombia,CO,COL,252805.0
El Fasher,El Fasher,13.63,25.35,Sudan,SD,SDN,252609.0
Dire Dawa,Dire Dawa,9.59,41.86,Ethiopia,ET,ETH,252279.0
Suihua,Suihua,46.6304,126.98,China,CN,CHN,252245.0
Messina,Messina,38.2005,15.55,Italy,IT,ITA,252026.0
Borūjerd,Borujerd,33.92,48.8,Iran,IR,IRN,251958.0
Linhai,Linhai,28.85,121.12,China,CN,CHN,251759.0
Khon Kaen,Khon Kaen,16.42,102.83,Thailand,TH,THA,251056.0
Morogoro,Morogoro,-6.82,37.66,Tanzania,TZ,TZA,250902.0
Governador Valadares,Governador Valadares,-18.87,-41.97,Brazil,BR,BRA,250878.0
Sonīpat,Sonipat,29.0,77.02,India,IN,IND,250521.0
Santa Clara,Santa Clara,22.4,-79.9667,Cuba,CU,CUB,250512.0
Iwo,Iwo,7.63,4.18,Nigeria,NG,NGA,250443.0
Zumpango,Zumpango,19.8104,-99.11,Mexico,MX,MEX,250000.0
Laiyang,Laiyang,36.9684,120.7084,China,CN,CHN,250000.0
Jaffna,Jaffna,9.675,80.005,Sri Lanka,LK,LKA,250000.0
Arua,Arua,3.0204,30.9,Uganda,UG,UGA,250000.0
Quảng Ngãi,Quang Ngai,15.1504,108.83,Vietnam,VN,VNM,250000.0
Caserta,Caserta,41.06,14.3374,Italy,IT,ITA,250000.0
Como,Como,45.81,9.08,Italy,IT,ITA,250000.0
Niš,Nis,43.3304,21.9,Serbia,RS,SRB,250000.0
Lucerne,Lucerne,47.0504,8.28,Switzerland,CH,CHE,250000.0
Kāshān,Kashan,33.9804,51.58,Iran,IR,IRN,250000.0
Scottsdale,Scottsdale,33.6872,-111.8651,United States,US,USA,249950.0
Várzea Grande,Varzea Grande,-15.65,-56.14,Brazil,BR,BRA,249752.0
Kropyvnyts’kyy,Kropyvnyts'kyy,48.5041,32.2603,Ukraine,UA,UKR,249454.0
Melun,Melun,48.5333,2.6666,France,FR,FRA,249432.0
Mutare,Mutare,-18.97,32.65,Zimbabwe,ZW,ZWE,249365.0
Santa Maria,Santa Maria,-29.6833,-53.8,Brazil,BR,BRA,249219.0
Ḩafar al Bāţin,Hafar al Batin,28.4337,45.9601,Saudi Arabia,SA,SAU,249194.0
Los Mochis,Los Mochis,25.79,-109.0,Mexico,MX,MEX,249047.0
Jalal-Abad,Jalal-Abad,40.9429,73.0025,Kyrgyzstan,KG,KGZ,248899.0
Vũng Tàu,Vung Tau,10.3554,107.085,Vietnam,VN,VNM,248767.0
Fukui,Fukui,36.0704,136.22,Japan,JP,JPN,248707.0
Singkawang,Singkawang,0.912,108.9655,Indonesia,ID,IDN,248012.0
Miskolc,Miskolc,48.1004,20.78,Hungary,HU,HUN,247757.0
Killeen,Killeen,31.0755,-97.7297,United States,US,USA,247489.0
Plymouth,Plymouth,50.3854,-4.16,United Kingdom,GB,GBR,247297.0
Udon Thani,Udon Thani,17.4048,102.7893,Thailand,TH,THA,247231.0
Kattaqo‘rg‘on,Kattaqo`rg`on,39.9007,66.2608,Uzbekistan,UZ,UZB,247113.0
Orsk,Orsk,51.21,58.6273,Russia,RU,RUS,246836.0
San Bernardo,San Bernardo,-33.6,-70.7,Chile,CL,CHL,246762.0
Glendale,Glendale,33.5797,-112.2258,United States,US,USA,246709.0
Oruro,Oruro,-17.98,-67.13,Bolivia,BO,BOL,246501.0
Bratsk,Bratsk,56.157,101.615,Russia,RU,RUS,246348.0
Wilmington,Wilmington,34.2101,-77.886,United States,US,USA,245910.0
Matadi,Matadi,-5.8166,13.45,Congo (Kinshasa),CD,COD,245862.0
Mirzāpur,Mirzapur,25.1454,82.57,India,IN,IND,245817.0
Shinozaki,Shinozaki,33.9654,130.9454,Japan,JP,JPN,245786.0
Rzeszów,Rzeszow,50.0705,22.0,Poland,PL,POL,245686.0
Juliaca,Juliaca,-15.5,-70.14,Peru,PE,PER,245675.0
Qinzhou,Qinzhou,21.9504,108.62,China,CN,CHN,245376.0
Winter Haven,Winter Haven,28.0118,-81.7017,United States,US,USA,245237.0
Nizhnevartovsk,Nizhnevartovsk,60.935,76.58,Russia,RU,RUS,244937.0
Ternopil’,Ternopil',49.536,25.5821,Ukraine,UA,UKR,244768.0
Braunschweig,Braunschweig,52.25,10.5,Germany,DE,DEU,244715.0
Norfolk,Norfolk,36.8945,-76.259,United States,US,USA,244703.0
Hebi,Hebi,35.9504,114.22,China,CN,CHN,244662.0
Thủ Dầu Một,Thu Dau Mot,10.9691,106.6527,Vietnam,VN,VNM,244277.0
Kunsan,Kunsan,35.9818,126.716,"Korea, South",KR,KOR,244080.0
Jessore,Jessore,23.1704,89.2,Bangladesh,BD,BGD,243987.0
Manisa,Manisa,38.6304,27.44,Turkey,TR,TUR,243971.0
Wŏnju,Wonju,37.3551,127.9396,"Korea, South",KR,KOR,243387.0
Nam Định,Nam Dinh,20.42,106.2,Vietnam,VN,VNM,243186.0
Angarsk,Angarsk,52.56,103.92,Russia,RU,RUS,243158.0
North Las Vegas,North Las Vegas,36.288,-115.0901,United States,US,USA,242975.0
Hāpur,Hapur,28.7437,77.7628,India,IN,IND,242920.0
Gilbert,Gilbert,33.3103,-111.7463,United States,US,USA,242354.0
Le Havre,Le Havre,49.505,0.105,France,FR,FRA,242124.0
Caruaru,Caruaru,-8.28,-35.98,Brazil,BR,BRA,242094.0
Neuquén,Neuquen,-38.95,-68.06,Argentina,AR,ARG,242092.0
Ulanhot,Ulanhot,46.08,122.08,China,CN,CHN,241894.0
Novorossiysk,Novorossiysk,44.73,37.7699,Russia,RU,RUS,241856.0
Tehuacán,Tehuacan,18.4504,-97.38,Mexico,MX,MEX,241429.0
Atlantic City,Atlantic City,39.3797,-74.4527,United States,US,USA,241363.0
Ivano-Frankivs’k,Ivano-Frankivs'k,48.9348,24.7094,Ukraine,UA,UKR,241239.0
Barnstable Town,Barnstable Town,41.6722,-70.3599,United States,US,USA,241132.0
San Pablo,San Pablo,14.0696,121.3226,Philippines,PH,PHL,240830.0
Chesapeake,Chesapeake,36.6778,-76.3024,United States,US,USA,240397.0
Irving,Irving,32.8584,-96.9702,United States,US,USA,240373.0
Hialeah,Hialeah,25.8696,-80.3046,United States,US,USA,239673.0
Hachimanchō,Hachimancho,40.51,141.54,Japan,JP,JPN,239046.0
Garland,Garland,32.91,-96.6305,United States,US,USA,238002.0
Fürth,Furth,49.47,11.0,Germany,DE,DEU,237844.0
As Sīb,As Sib,23.6802,58.1825,Oman,OM,OMN,237816.0
Aarhus,Aarhus,56.1572,10.2107,Denmark,DK,DNK,237551.0
Sato,Sato,33.1631,129.7177,Japan,JP,JPN,237444.0
Al Jubayl,Al Jubayl,27.0046,49.646,Saudi Arabia,SA,SAU,237274.0
Taiping,Taiping,4.865,100.72,Malaysia,MY,MYS,237095.0
Pathein,Pathein,16.7704,94.75,Burma,MM,MMR,237089.0
Tegal,Tegal,-6.8696,109.12,Indonesia,ID,IDN,237084.0
Yidu,Yidu,30.3004,111.5,China,CN,CHN,237042.0
Sylhet,Sylhet,24.9036,91.8736,Bangladesh,BD,BGD,237000.0
Qostanay,Qostanay,53.2209,63.6283,Kazakhstan,KZ,KAZ,236901.0
Košice,Kosice,48.7304,21.25,Slovakia,SK,SVK,236563.0
Monclova,Monclova,26.9,-101.42,Mexico,MX,MEX,236244.0
Tours,Tours,47.3804,0.6999,France,FR,FRA,236096.0
Dera Ghazi Khan,Dera Ghazi Khan,30.0604,70.6351,Pakistan,PK,PAK,236093.0
Springs,Springs,-26.2696,28.43,South Africa,ZA,ZAF,236083.0
Luton,Luton,51.8804,-0.42,United Kingdom,GB,GBR,235958.0
Sahiwal,Sahiwal,30.6717,73.1118,Pakistan,PK,PAK,235695.0
Oviedo,Oviedo,43.3505,-5.83,Spain,ES,ESP,235651.0
Yakutsk,Yakutsk,62.035,129.735,Russia,RU,RUS,235600.0
Lübeck,Lubeck,53.8704,10.67,Germany,DE,DEU,235390.0
Jizzax,Jizzax,40.1004,67.83,Uzbekistan,UZ,UZB,235352.0
Palmas,Palmas,-10.2377,-48.2878,Brazil,BR,BRA,235315.0
Boa Vista,Boa Vista,2.8161,-60.666,Brazil,BR,BRA,235150.0
Kediri,Kediri,-7.7896,112.0,Indonesia,ID,IDN,235143.0
McKinney,McKinney,33.2016,-96.6669,United States,US,USA,235134.0
Fremont,Fremont,37.5265,-121.9852,United States,US,USA,234962.0
